"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 14, 2013","772.88","768.71","774.05","763.56","-","0.54%"
"Oct 11, 2013","768.71","770.95","772.54","763.83","-","-0.29%"
"Oct 10, 2013","770.95","767.31","775.63","767.31","-","0.49%"
"Oct 09, 2013","767.21","756.16","767.30","756.16","-","1.46%"
"Oct 08, 2013","756.16","753.59","757.17","750.56","-","0.34%"
"Oct 07, 2013","753.58","758.04","758.04","748.58","-","-0.60%"
"Oct 04, 2013","758.15","758.38","760.84","752.03","-","-0.03%"
"Oct 03, 2013","758.38","773.20","775.51","756.25","-","-1.88%"
"Oct 02, 2013","772.88","768.22","774.56","763.28","-","0.60%"
"Oct 01, 2013","768.30","759.07","768.60","758.16","-","1.20%"
"Sep 30, 2013","759.18","766.64","766.69","752.15","-","-1.02%"
"Sep 27, 2013","767.04","768.69","776.78","766.18","-","-0.24%"
"Sep 26, 2013","768.88","771.10","776.67","766.94","-","-0.15%"
"Sep 25, 2013","770.07","776.82","776.99","762.16","-","-0.86%"
"Sep 24, 2013","776.76","771.78","778.48","767.07","-","0.63%"
"Sep 23, 2013","771.86","768.34","773.57","760.33","-","0.46%"
"Sep 20, 2013","768.34","791.65","792.43","767.32","-","-2.90%"
"Sep 19, 2013","791.31","794.02","802.88","791.27","-","-0.34%"
"Sep 18, 2013","794.02","766.82","795.46","763.02","-","3.57%"
"Sep 17, 2013","766.67","756.98","767.38","753.85","-","1.33%"
"Sep 16, 2013","756.62","750.38","761.15","750.38","-","0.88%"
"Sep 13, 2013","750.02","742.62","751.94","737.69","-","1.00%"
"Sep 12, 2013","742.62","738.29","745.68","737.81","-","0.59%"
"Sep 11, 2013","738.29","748.33","748.33","735.52","-","-1.31%"
"Sep 10, 2013","748.12","751.07","758.05","743.91","-","-0.42%"
"Sep 09, 2013","751.26","728.82","751.26","727.50","-","3.19%"
"Sep 06, 2013","728.03","712.87","730.31","712.87","-","2.12%"
"Sep 05, 2013","712.94","706.49","713.34","701.55","-","0.95%"
"Sep 04, 2013","706.25","711.98","711.98","703.25","-","-0.80%"
"Sep 03, 2013","711.91","717.84","718.89","708.74","-","-0.83%"
"Sep 02, 2013","717.89","693.64","718.28","693.64","-","3.50%"
"Aug 30, 2013","693.64","690.50","697.88","685.08","-","0.54%"
"Aug 29, 2013","689.92","687.40","696.05","687.18","-","0.43%"
"Aug 28, 2013","687.00","683.76","690.53","680.56","-","0.47%"
"Aug 27, 2013","683.76","696.37","696.37","679.16","-","-1.96%"
"Aug 26, 2013","697.41","709.14","711.74","696.93","-","-1.60%"
"Aug 23, 2013","708.72","690.15","709.54","686.35","-","2.69%"
"Aug 22, 2013","690.15","687.95","695.64","682.52","-","0.32%"
"Aug 21, 2013","687.92","692.59","695.69","682.08","-","-0.69%"
"Aug 20, 2013","692.72","702.83","703.28","690.09","-","-1.44%"
"Aug 19, 2013","702.83","719.70","719.70","700.19","-","-2.36%"
"Aug 16, 2013","719.80","722.86","728.89","715.73","-","-0.42%"
"Aug 15, 2013","722.82","728.23","728.23","715.72","-","-0.76%"
"Aug 14, 2013","728.35","726.57","734.92","722.90","-","0.15%"
"Aug 13, 2013","727.27","724.85","729.15","720.67","-","0.57%"
"Aug 12, 2013","723.12","716.13","731.57","716.13","-","1.03%"
"Aug 09, 2013","715.75","703.95","716.13","700.88","-","1.68%"
"Aug 08, 2013","703.92","689.55","714.09","685.40","-","2.11%"
"Aug 07, 2013","689.40","695.59","695.73","688.94","-","-0.89%"
"Aug 06, 2013","695.59","713.65","714.30","693.01","-","-2.50%"
"Aug 05, 2013","713.46","715.69","719.48","710.37","-","-0.32%"
"Aug 02, 2013","715.73","723.81","727.59","714.19","-","-1.11%"
"Aug 01, 2013","723.74","713.27","726.45","713.12","-","1.58%"
"Jul 31, 2013","712.49","719.98","720.58","706.64","-","-1.09%"
"Jul 30, 2013","720.32","728.10","731.77","719.55","-","-1.03%"
"Jul 29, 2013","727.82","736.64","737.25","725.04","-","-1.19%"
"Jul 26, 2013","736.59","730.08","736.59","721.54","-","0.90%"
"Jul 25, 2013","730.00","724.39","734.29","719.28","-","0.77%"
"Jul 24, 2013","724.43","731.37","733.50","724.24","-","-1.06%"
"Jul 23, 2013","732.19","737.26","743.80","731.28","-","-0.68%"
"Jul 22, 2013","737.22","722.39","740.80","722.34","-","2.06%"
"Jul 19, 2013","722.33","718.58","723.60","713.01","-","0.51%"
"Jul 18, 2013","718.65","710.91","722.18","706.49","-","1.08%"
"Jul 17, 2013","710.98","703.44","711.40","702.73","-","1.07%"
"Jul 16, 2013","703.42","701.91","712.39","696.21","-","0.16%"
"Jul 15, 2013","702.33","679.25","702.33","678.18","-","3.42%"
"Jul 12, 2013","679.10","689.31","689.61","679.10","-","-1.59%"
"Jul 11, 2013","690.08","669.39","692.12","669.39","-","3.09%"
"Jul 10, 2013","669.39","671.16","676.69","665.87","-","-0.16%"
"Jul 09, 2013","670.49","671.16","675.05","666.79","-","0.00%"
"Jul 08, 2013","670.49","671.16","675.05","666.79","-","-0.09%"
"Jul 05, 2013","671.09","679.84","679.84","662.52","-","-1.30%"
"Jul 04, 2013","679.96","668.34","684.69","668.34","-","1.76%"
"Jul 03, 2013","668.21","676.40","679.88","662.26","-","-1.24%"
"Jul 02, 2013","676.62","707.36","708.23","673.10","-","-4.44%"
"Jul 01, 2013","708.05","711.39","714.15","700.82","-","-0.47%"
"Jun 28, 2013","711.39","722.18","722.81","707.54","-","-1.56%"
"Jun 27, 2013","722.63","718.79","729.05","718.51","-","0.53%"
"Jun 26, 2013","718.79","701.67","721.86","701.67","-","2.45%"
"Jun 25, 2013","701.62","683.88","702.04","683.88","-","2.55%"
"Jun 24, 2013","684.18","693.95","693.95","671.47","-","-1.47%"
"Jun 21, 2013","694.42","702.92","703.49","691.26","-","-1.19%"
"Jun 20, 2013","702.75","700.54","702.75","666.06","-","0.30%"
"Jun 19, 2013","700.68","730.21","733.12","698.90","-","-3.94%"
"Jun 18, 2013","729.44","731.39","733.25","720.11","-","-0.26%"
"Jun 17, 2013","731.35","741.24","750.89","727.06","-","-1.30%"
"Jun 14, 2013","740.96","746.44","750.05","736.99","-","-0.65%"
"Jun 13, 2013","745.80","734.37","746.85","724.42","-","2.77%"
"Jun 12, 2013","725.68","721.61","732.25","717.46","-","0.56%"
"Jun 11, 2013","721.61","743.79","743.79","713.66","-","-3.05%"
"Jun 10, 2013","744.31","753.76","754.20","743.47","-","-1.20%"
"Jun 07, 2013","753.38","776.82","776.82","752.30","-","-3.03%"
"Jun 06, 2013","776.94","776.32","778.61","769.78","-","0.06%"
"Jun 05, 2013","776.50","785.38","790.94","774.87","-","-1.12%"
"Jun 04, 2013","785.26","783.86","787.94","779.58","-","0.17%"
"Jun 03, 2013","783.90","786.62","791.36","774.93","-","-0.26%"
"May 31, 2013","785.91","822.56","822.56","777.71","-","-4.48%"
"May 29, 2013","822.73","837.84","838.35","821.60","-","-1.84%"
"May 28, 2013","838.19","847.79","855.21","836.92","-","-1.12%"
"May 27, 2013","847.65","844.65","851.07","843.39","-","0.36%"
"May 24, 2013","844.59","841.92","845.23","835.38","-","0.26%"
"May 23, 2013","842.38","842.87","842.87","833.38","-","-0.07%"
"May 22, 2013","842.94","838.72","846.61","838.34","-","0.52%"
"May 21, 2013","838.58","829.45","838.58","826.47","-","1.10%"
"May 20, 2013","829.43","831.93","832.13","825.57","-","-0.32%"
"May 17, 2013","832.07","825.37","833.04","825.25","-","0.85%"
"May 16, 2013","825.06","820.36","827.87","815.55","-","0.57%"
"May 15, 2013","820.36","816.38","825.50","814.72","-","0.51%"
"May 14, 2013","816.17","811.07","819.83","808.11","-","0.65%"
"May 13, 2013","810.86","817.36","819.13","807.94","-","-0.76%"
"May 10, 2013","817.03","820.59","820.59","812.78","-","-0.43%"
"May 09, 2013","820.59","818.38","828.67","816.50","-","0.26%"
"May 08, 2013","818.49","819.35","821.71","814.51","-","-0.10%"
"May 07, 2013","819.35","810.59","820.01","808.16","-","1.07%"
"May 06, 2013","810.65","818.55","819.46","803.65","-","-0.98%"
"May 03, 2013","818.70","818.21","824.94","816.92","-","0.20%"
"May 02, 2013","817.04","822.64","824.82","809.97","-","-0.68%"
"Apr 30, 2013","822.64","816.38","822.64","811.53","-","0.75%"
"Apr 29, 2013","816.52","814.86","820.61","806.53","-","0.26%"
"Apr 26, 2013","814.41","819.66","820.61","810.00","-","-0.70%"
"Apr 25, 2013","820.19","820.49","825.41","814.95","-","-0.04%"
"Apr 24, 2013","820.49","820.49","824.48","817.49","-","0.05%"
"Apr 23, 2013","820.07","822.20","828.51","817.03","-","-0.27%"
"Apr 22, 2013","822.32","817.16","824.65","814.47","-","0.61%"
"Apr 19, 2013","817.37","805.31","818.39","805.31","-","1.50%"
