"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 19, 2015","1,295.54","1,293.08","1,303.24","1,284.01","-","0.16%"
"Feb 18, 2015","1,293.53","1,280.60","1,306.69","1,280.02","-","1.12%"
"Feb 13, 2015","1,279.16","1,254.73","1,279.96","1,253.42","-","1.91%"
"Feb 12, 2015","1,255.18","1,226.81","1,257.83","1,226.81","-","2.32%"
"Feb 11, 2015","1,226.70","1,238.38","1,244.04","1,218.10","-","-0.95%"
"Feb 10, 2015","1,238.48","1,255.72","1,261.64","1,238.48","-","-1.41%"
"Feb 09, 2015","1,256.19","1,243.72","1,257.61","1,237.71","-","1.00%"
"Feb 06, 2015","1,243.73","1,244.91","1,244.91","1,227.03","-","-0.14%"
"Feb 05, 2015","1,245.47","1,240.44","1,255.34","1,236.48","-","0.26%"
"Feb 04, 2015","1,242.20","1,230.23","1,248.50","1,216.65","-","0.97%"
"Feb 03, 2015","1,230.21","1,208.54","1,234.58","1,208.54","-","1.84%"
"Feb 02, 2015","1,207.99","1,196.08","1,210.62","1,190.35","-","1.04%"
"Feb 01, 2015","1,195.56","1,195.56","1,195.56","1,195.56","-","0.00%"
"Jan 30, 2015","1,195.56","1,212.02","1,212.02","1,185.68","-","-1.36%"
"Jan 29, 2015","1,212.03","1,207.81","1,214.89","1,193.58","-","0.36%"
"Jan 28, 2015","1,207.74","1,217.03","1,219.61","1,199.99","-","-0.77%"
"Jan 27, 2015","1,217.09","1,216.80","1,222.38","1,189.28","-","-0.03%"
"Jan 26, 2015","1,217.49","1,218.99","1,218.99","1,204.36","-","-0.30%"
"Jan 23, 2015","1,221.12","1,233.20","1,236.54","1,213.55","-","-1.03%"
"Jan 22, 2015","1,233.81","1,227.40","1,250.95","1,227.40","-","0.57%"
"Jan 21, 2015","1,226.87","1,197.27","1,231.28","1,197.27","-","2.48%"
"Jan 20, 2015","1,197.18","1,194.93","1,212.56","1,192.07","-","0.20%"
"Jan 19, 2015","1,194.85","1,222.65","1,222.65","1,187.11","-","-2.28%"
"Jan 16, 2015","1,222.71","1,200.09","1,224.96","1,200.09","-","1.89%"
"Jan 15, 2015","1,200.01","1,198.61","1,226.38","1,198.49","-","0.12%"
"Jan 14, 2015","1,198.61","1,200.06","1,213.47","1,186.49","-","-0.14%"
"Jan 13, 2015","1,200.25","1,204.16","1,221.29","1,200.25","-","-0.32%"
"Jan 12, 2015","1,204.07","1,214.16","1,215.13","1,195.61","-","-0.83%"
"Jan 09, 2015","1,214.16","1,245.35","1,245.48","1,209.01","-","-2.51%"
"Jan 08, 2015","1,245.37","1,239.50","1,254.55","1,225.76","-","0.47%"
"Jan 07, 2015","1,239.50","1,200.61","1,251.06","1,200.61","-","3.26%"
"Jan 06, 2015","1,200.31","1,182.31","1,200.31","1,182.15","-","1.53%"
"Jan 05, 2015","1,182.23","1,197.74","1,197.74","1,172.08","-","-1.29%"
"Jan 02, 2015","1,197.74","1,225.78","1,228.89","1,191.38","-","-2.30%"
"Dec 30, 2014","1,225.95","1,236.11","1,242.60","1,223.57","-","-0.82%"
"Dec 29, 2014","1,236.04","1,222.26","1,243.73","1,219.29","-","1.12%"
"Dec 28, 2014","1,222.32","1,222.32","1,222.32","1,222.32","-","0.00%"
"Dec 26, 2014","1,222.32","1,237.81","1,243.03","1,217.33","-","-1.27%"
"Dec 24, 2014","1,238.10","1,238.10","1,238.10","1,238.10","-","0.00%"
"Dec 23, 2014","1,238.10","1,226.85","1,238.10","1,217.24","-","0.92%"
"Dec 22, 2014","1,226.85","1,216.24","1,226.85","1,201.97","-","0.87%"
"Dec 19, 2014","1,216.24","1,192.00","1,216.24","1,190.68","-","2.02%"
"Dec 18, 2014","1,192.16","1,196.76","1,213.57","1,186.42","-","-0.36%"
"Dec 17, 2014","1,196.46","1,153.20","1,210.58","1,153.20","-","3.75%"
"Dec 16, 2014","1,153.20","1,152.66","1,166.33","1,126.55","-","0.03%"
"Dec 15, 2014","1,152.90","1,170.45","1,182.32","1,138.13","-","-1.50%"
"Dec 14, 2014","1,170.46","1,170.46","1,170.46","1,170.46","-","0.00%"
"Dec 12, 2014","1,170.46","1,215.65","1,215.65","1,169.67","-","-3.75%"
"Dec 11, 2014","1,216.03","1,206.24","1,217.66","1,191.94","-","0.82%"
"Dec 10, 2014","1,206.16","1,216.85","1,217.40","1,197.33","-","-0.88%"
"Dec 09, 2014","1,216.86","1,216.64","1,223.34","1,198.20","-","0.00%"
"Dec 08, 2014","1,216.84","1,255.23","1,255.23","1,209.61","-","-3.07%"
"Dec 05, 2014","1,255.39","1,241.39","1,256.26","1,234.08","-","1.13%"
"Dec 04, 2014","1,241.38","1,259.58","1,267.39","1,232.45","-","-1.43%"
"Dec 03, 2014","1,259.38","1,246.20","1,263.56","1,246.20","-","1.08%"
"Dec 02, 2014","1,245.95","1,263.77","1,271.37","1,241.79","-","-1.41%"
"Dec 01, 2014","1,263.77","1,324.22","1,324.22","1,260.88","-","-4.57%"
"Nov 28, 2014","1,324.26","1,317.75","1,336.01","1,316.83","-","0.48%"
"Nov 27, 2014","1,317.99","1,323.62","1,344.12","1,314.46","-","-0.44%"
"Nov 26, 2014","1,323.75","1,334.23","1,344.95","1,320.47","-","-0.79%"
"Nov 25, 2014","1,334.23","1,326.67","1,347.55","1,324.00","-","0.61%"
"Nov 24, 2014","1,326.20","1,346.57","1,372.62","1,324.12","-","-1.48%"
"Nov 21, 2014","1,346.15","1,290.79","1,350.32","1,290.79","-","4.29%"
"Nov 19, 2014","1,290.75","1,255.18","1,290.75","1,254.81","-","2.83%"
"Nov 18, 2014","1,255.18","1,227.53","1,255.18","1,227.53","-","2.25%"
"Nov 17, 2014","1,227.53","1,233.16","1,245.09","1,222.25","-","-0.46%"
"Nov 16, 2014","1,233.16","1,233.16","1,233.16","1,233.16","-","0.00%"
"Nov 14, 2014","1,233.16","1,231.51","1,235.60","1,209.05","-","0.12%"
"Nov 13, 2014","1,231.69","1,257.38","1,266.15","1,231.61","-","-2.04%"
"Nov 12, 2014","1,257.38","1,244.92","1,267.50","1,237.63","-","1.00%"
"Nov 11, 2014","1,244.96","1,247.31","1,249.43","1,234.39","-","-0.19%"
"Nov 10, 2014","1,247.37","1,256.26","1,273.57","1,246.83","-","-0.71%"
"Nov 07, 2014","1,256.25","1,243.40","1,261.25","1,236.59","-","1.03%"
"Nov 06, 2014","1,243.40","1,266.52","1,266.52","1,238.57","-","-1.83%"
"Nov 05, 2014","1,266.56","1,284.55","1,284.55","1,265.13","-","-1.40%"
"Nov 04, 2014","1,284.59","1,269.26","1,284.59","1,259.07","-","1.21%"
"Nov 03, 2014","1,269.21","1,284.49","1,284.49","1,246.70","-","-1.25%"
"Oct 31, 2014","1,285.28","1,233.67","1,285.28","1,233.67","-","4.21%"
"Oct 30, 2014","1,233.38","1,193.80","1,237.33","1,193.80","-","3.32%"
"Oct 29, 2014","1,193.80","1,219.34","1,222.70","1,193.80","-","-2.11%"
"Oct 28, 2014","1,219.54","1,175.25","1,222.46","1,175.23","-","3.70%"
"Oct 27, 2014","1,176.01","1,195.23","1,195.23","1,128.39","-","-1.64%"
"Oct 24, 2014","1,195.56","1,172.26","1,224.49","1,168.24","-","1.96%"
"Oct 23, 2014","1,172.62","1,211.37","1,211.37","1,171.90","-","-3.24%"
"Oct 22, 2014","1,211.93","1,210.88","1,228.22","1,204.62","-","0.08%"
"Oct 21, 2014","1,210.92","1,253.39","1,253.39","1,199.67","-","-3.40%"
"Oct 20, 2014","1,253.58","1,281.20","1,281.20","1,252.04","-","-2.16%"
"Oct 17, 2014","1,281.28","1,244.98","1,284.28","1,244.98","-","2.92%"
"Oct 16, 2014","1,244.98","1,279.26","1,279.28","1,238.12","-","-2.70%"
"Oct 15, 2014","1,279.59","1,316.41","1,316.41","1,249.35","-","-2.80%"
"Oct 14, 2014","1,316.51","1,310.72","1,331.76","1,298.58","-","0.42%"
"Oct 13, 2014","1,311.02","1,258.47","1,330.66","1,258.47","-","4.23%"
"Oct 10, 2014","1,257.79","1,298.42","1,298.94","1,257.79","-","-3.13%"
"Oct 09, 2014","1,298.48","1,294.23","1,317.79","1,294.15","-","0.41%"
"Oct 08, 2014","1,293.22","1,299.71","1,317.14","1,277.47","-","-0.48%"
"Oct 07, 2014","1,299.50","1,301.84","1,324.43","1,299.23","-","-0.15%"
"Oct 06, 2014","1,301.44","1,248.41","1,340.31","1,248.41","-","4.27%"
"Oct 03, 2014","1,248.13","1,230.29","1,248.13","1,226.43","-","1.45%"
"Oct 02, 2014","1,230.29","1,214.28","1,240.11","1,205.77","-","1.32%"
"Oct 01, 2014","1,214.27","1,238.95","1,238.95","1,208.23","-","-2.00%"
"Sep 30, 2014","1,238.99","1,252.84","1,252.84","1,227.63","-","-1.10%"
"Sep 29, 2014","1,252.79","1,302.87","1,302.87","1,241.73","-","-3.85%"
"Sep 27, 2014","1,302.93","1,302.93","1,302.93","1,302.93","-","0.00%"
