"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 20, 2017","3,946.14","3,943.68","3,946.14","3,943.68","-","0.07%"
"Feb 17, 2017","3,943.52","3,917.35","3,950.31","3,917.29","-","0.66%"
"Feb 16, 2017","3,917.52","3,892.25","3,920.03","3,881.25","-","0.65%"
"Feb 15, 2017","3,892.26","3,898.88","3,902.91","3,877.64","-","-0.17%"
"Feb 14, 2017","3,898.70","3,914.40","3,932.30","3,898.70","-","-0.42%"
"Feb 13, 2017","3,915.17","3,890.81","3,917.19","3,890.81","-","0.62%"
"Feb 10, 2017","3,890.89","3,899.19","3,899.19","3,882.74","-","-0.22%"
"Feb 09, 2017","3,899.30","3,859.34","3,900.30","3,859.34","-","0.96%"
"Feb 08, 2017","3,862.31","3,868.49","3,870.26","3,857.27","-","-0.16%"
"Feb 07, 2017","3,868.35","3,856.37","3,889.10","3,856.37","-","0.31%"
"Feb 06, 2017","3,856.24","3,868.93","3,869.33","3,855.32","-","-0.33%"
"Feb 03, 2017","3,869.06","3,836.86","3,873.83","3,836.86","-","0.84%"
"Feb 02, 2017","3,836.93","3,848.76","3,848.76","3,836.01","-","-0.31%"
"Feb 01, 2017","3,848.90","3,855.11","3,904.82","3,848.90","-","-0.16%"
"Jan 31, 2017","3,855.06","3,846.24","3,870.54","3,838.78","-","0.24%"
"Jan 30, 2017","3,845.97","3,899.87","3,899.87","3,834.42","-","-1.39%"
"Jan 27, 2017","3,900.07","3,946.67","3,946.74","3,897.65","-","-1.18%"
"Jan 26, 2017","3,946.75","3,909.74","3,966.81","3,909.74","-","1.07%"
"Jan 24, 2017","3,904.88","3,878.45","3,912.89","3,873.56","-","0.69%"
"Jan 23, 2017","3,877.95","3,901.63","3,901.63","3,872.42","-","-0.62%"
"Jan 20, 2017","3,902.13","3,919.05","3,932.58","3,896.97","-","-0.45%"
"Jan 19, 2017","3,919.67","3,958.43","3,959.72","3,916.84","-","-0.95%"
"Jan 18, 2017","3,957.23","3,940.49","3,962.82","3,940.49","-","0.44%"
"Jan 17, 2017","3,940.08","3,971.46","3,971.46","3,933.74","-","-0.85%"
"Jan 16, 2017","3,973.92","3,966.76","3,973.95","3,966.76","-","0.18%"
"Jan 13, 2017","3,966.66","3,917.68","3,980.85","3,917.30","-","1.29%"
"Jan 12, 2017","3,916.14","3,933.08","3,933.08","3,885.50","-","-0.45%"
"Jan 11, 2017","3,934.03","3,942.39","3,977.85","3,899.84","-","-0.21%"
"Jan 10, 2017","3,942.41","3,942.94","3,955.21","3,917.97","-","-0.04%"
"Jan 09, 2017","3,943.83","3,980.25","3,980.25","3,937.02","-","-0.92%"
"Jan 06, 2017","3,980.50","3,928.31","3,983.06","3,928.07","-","1.35%"
"Jan 05, 2017","3,927.65","3,956.59","3,958.39","3,924.36","-","-0.75%"
"Jan 04, 2017","3,957.34","3,971.39","3,971.39","3,946.90","-","-0.37%"
"Jan 03, 2017","3,971.88","3,974.66","3,986.57","3,956.92","-","-0.07%"
"Jan 02, 2017","3,974.64","3,963.78","3,974.97","3,963.78","-","0.28%"
"Dec 29, 2016","3,963.46","4,008.86","4,008.86","3,963.46","-","-1.17%"
"Dec 28, 2016","4,010.40","4,010.77","4,014.96","4,004.47","-","-0.02%"
"Dec 27, 2016","4,011.01","4,006.35","4,017.67","4,003.59","-","0.13%"
"Dec 26, 2016","4,005.74","4,005.74","4,005.74","4,005.74","-","0.00%"
"Dec 23, 2016","4,005.64","4,031.56","4,031.56","3,993.61","-","-0.69%"
"Dec 22, 2016","4,033.30","4,096.73","4,096.73","4,033.30","-","-1.55%"
"Dec 21, 2016","4,096.68","4,122.59","4,122.59","4,085.19","-","-0.64%"
"Dec 20, 2016","4,122.96","4,128.37","4,141.54","4,110.08","-","-0.16%"
"Dec 19, 2016","4,129.48","4,139.48","4,151.07","4,117.88","-","-0.22%"
"Dec 16, 2016","4,138.49","4,130.04","4,179.87","4,129.90","-","0.17%"
"Dec 15, 2016","4,131.49","4,115.24","4,180.78","4,112.88","-","0.45%"
"Dec 14, 2016","4,112.96","4,104.19","4,119.28","4,070.24","-","0.19%"
"Dec 13, 2016","4,105.04","4,071.40","4,105.04","4,070.40","-","0.85%"
"Dec 12, 2016","4,070.46","4,115.98","4,117.11","4,070.46","-","-1.10%"
"Dec 09, 2016","4,115.81","4,078.90","4,117.16","4,078.90","-","0.93%"
"Dec 08, 2016","4,077.71","4,098.23","4,119.50","4,077.71","-","-0.44%"
"Dec 07, 2016","4,095.63","4,063.92","4,114.27","4,035.32","-","0.77%"
"Dec 06, 2016","4,064.42","4,066.88","4,094.72","4,047.48","-","-0.02%"
"Dec 05, 2016","4,065.43","4,101.54","4,116.63","4,063.89","-","-0.89%"
"Dec 02, 2016","4,102.01","4,095.69","4,103.33","4,072.65","-","0.16%"
"Dec 01, 2016","4,095.48","4,025.70","4,112.51","4,025.70","-","1.74%"
"Nov 30, 2016","4,025.28","4,050.54","4,056.57","4,023.87","-","-0.64%"
"Nov 29, 2016","4,051.09","4,027.63","4,063.38","4,027.63","-","0.58%"
"Nov 28, 2016","4,027.73","4,065.96","4,074.44","4,027.73","-","-0.94%"
"Nov 25, 2016","4,066.01","4,031.40","4,083.82","4,028.63","-","0.92%"
"Nov 24, 2016","4,028.75","4,028.36","4,030.18","4,028.36","-","0.02%"
"Nov 23, 2016","4,028.03","3,990.41","4,057.61","3,989.97","-","0.98%"
"Nov 22, 2016","3,989.13","3,974.31","4,003.50","3,973.08","-","0.37%"
"Nov 21, 2016","3,974.38","3,993.83","3,993.83","3,963.75","-","-0.52%"
"Nov 18, 2016","3,995.11","4,036.38","4,036.38","3,989.01","-","-1.02%"
"Nov 17, 2016","4,036.33","4,017.12","4,043.94","3,999.13","-","0.46%"
"Nov 16, 2016","4,017.93","4,009.98","4,032.74","4,001.67","-","0.19%"
"Nov 14, 2016","4,010.27","3,962.89","4,026.89","3,957.37","-","1.22%"
"Nov 11, 2016","3,961.82","3,953.79","3,973.62","3,953.68","-","0.18%"
"Nov 10, 2016","3,954.72","3,741.44","3,954.72","3,740.61","-","5.87%"
"Nov 09, 2016","3,735.49","3,668.80","3,735.49","3,668.80","-","1.84%"
"Nov 08, 2016","3,668.12","3,671.39","3,683.88","3,664.81","-","-0.09%"
"Nov 07, 2016","3,671.42","3,640.39","3,674.99","3,640.39","-","0.83%"
"Nov 04, 2016","3,641.15","3,654.88","3,672.46","3,640.27","-","-0.37%"
"Nov 03, 2016","3,654.68","3,689.83","3,690.35","3,649.97","-","-0.92%"
"Nov 01, 2016","3,688.65","3,672.64","3,707.86","3,672.51","-","0.41%"
"Oct 31, 2016","3,673.53","3,677.19","3,678.50","3,648.08","-","-0.11%"
"Oct 28, 2016","3,677.64","3,659.39","3,690.95","3,654.40","-","0.52%"
"Oct 27, 2016","3,658.65","3,628.66","3,664.46","3,628.66","-","0.82%"
"Oct 26, 2016","3,628.72","3,609.51","3,646.13","3,599.00","-","0.54%"
"Oct 25, 2016","3,609.26","3,624.22","3,639.39","3,597.34","-","-0.41%"
"Oct 24, 2016","3,624.03","3,643.72","3,643.72","3,614.71","-","-0.54%"
"Oct 21, 2016","3,643.81","3,631.57","3,658.07","3,626.03","-","0.34%"
"Oct 20, 2016","3,631.44","3,664.23","3,664.23","3,621.36","-","-0.90%"
"Oct 19, 2016","3,664.49","3,673.75","3,679.48","3,664.49","-","-0.25%"
"Oct 18, 2016","3,673.61","3,678.82","3,683.69","3,667.44","-","-0.14%"
"Oct 17, 2016","3,678.76","3,682.42","3,689.46","3,659.49","-","-0.10%"
"Oct 14, 2016","3,682.44","3,653.74","3,697.83","3,653.74","-","0.78%"
"Oct 13, 2016","3,653.86","3,695.32","3,695.32","3,653.86","-","-1.11%"
"Oct 11, 2016","3,694.97","3,729.84","3,730.72","3,690.52","-","-0.93%"
"Oct 10, 2016","3,729.83","3,734.99","3,761.95","3,728.68","-","-0.14%"
"Oct 07, 2016","3,735.18","3,747.74","3,747.95","3,735.18","-","-0.34%"
"Oct 06, 2016","3,747.94","3,742.53","3,751.67","3,742.53","-","0.15%"
"Oct 05, 2016","3,742.21","3,751.91","3,761.63","3,741.74","-","-0.27%"
"Oct 04, 2016","3,752.16","3,719.16","3,752.16","3,719.16","-","0.89%"
"Oct 03, 2016","3,719.05","3,789.76","3,789.76","3,712.45","-","-1.90%"
"Sep 30, 2016","3,791.11","3,756.53","3,791.95","3,750.81","-","0.92%"
"Sep 29, 2016","3,756.69","3,732.44","3,765.06","3,730.56","-","0.65%"
"Sep 28, 2016","3,732.31","3,742.93","3,754.70","3,732.31","-","-0.27%"
"Sep 27, 2016","3,742.51","3,736.39","3,749.72","3,720.16","-","0.15%"
"Sep 26, 2016","3,736.74","3,760.56","3,760.56","3,729.11","-","-0.64%"
"Sep 23, 2016","3,760.68","3,753.23","3,763.62","3,748.47","-","0.19%"
"Sep 22, 2016","3,753.45","3,729.27","3,760.38","3,729.27","-","0.64%"
"Sep 21, 2016","3,729.65","3,745.86","3,745.86","3,728.78","-","-0.45%"
"Sep 20, 2016","3,746.48","3,759.21","3,759.35","3,733.92","-","-0.34%"
"Sep 19, 2016","3,759.28","3,762.86","3,769.09","3,746.59","-","-0.10%"
"Sep 16, 2016","3,763.02","3,809.08","3,809.08","3,753.98","-","-1.21%"
"Sep 15, 2016","3,809.02","3,814.30","3,843.25","3,806.62","-","-0.17%"
"Sep 14, 2016","3,815.61","3,785.70","3,824.79","3,785.70","-","0.79%"
"Sep 13, 2016","3,785.69","3,754.01","3,792.57","3,754.01","-","0.86%"
"Sep 12, 2016","3,753.50","3,755.46","3,775.26","3,750.94","-","-0.05%"
"Sep 09, 2016","3,755.31","3,752.32","3,794.75","3,752.32","-","0.10%"
"Sep 08, 2016","3,751.59","3,745.92","3,757.22","3,708.66","-","0.14%"
"Sep 06, 2016","3,746.27","3,788.48","3,796.53","3,746.27","-","-1.11%"
"Sep 05, 2016","3,788.34","3,791.39","3,791.39","3,778.47","-","-0.11%"
"Sep 02, 2016","3,792.55","3,781.59","3,805.31","3,780.57","-","0.29%"
"Sep 01, 2016","3,781.72","3,757.64","3,781.72","3,756.63","-","0.66%"
"Aug 31, 2016","3,756.93","3,779.78","3,780.76","3,745.13","-","-0.61%"
"Aug 30, 2016","3,779.82","3,777.75","3,799.07","3,769.74","-","0.06%"
"Aug 29, 2016","3,777.67","3,804.93","3,806.96","3,767.72","-","-0.71%"
"Aug 26, 2016","3,804.81","3,756.38","3,808.40","3,735.03","-","1.28%"
"Aug 25, 2016","3,756.56","3,751.62","3,771.62","3,751.62","-","0.13%"
"Aug 24, 2016","3,751.67","3,778.54","3,784.02","3,750.49","-","-0.69%"
"Aug 23, 2016","3,777.71","3,735.47","3,785.87","3,735.47","-","1.13%"
"Aug 22, 2016","3,735.64","3,745.98","3,764.97","3,730.51","-","-0.28%"
"Aug 19, 2016","3,745.97","3,777.90","3,777.93","3,742.18","-","-0.86%"
"Aug 18, 2016","3,778.30","3,743.01","3,787.65","3,740.83","-","0.95%"
"Aug 17, 2016","3,742.87","3,726.89","3,768.03","3,726.89","-","0.44%"
"Aug 16, 2016","3,726.65","3,732.36","3,732.36","3,703.73","-","-0.16%"
"Aug 15, 2016","3,732.75","3,719.28","3,738.83","3,703.03","-","0.35%"
"Aug 12, 2016","3,719.55","3,672.13","3,722.47","3,670.90","-","1.30%"
"Aug 11, 2016","3,671.84","3,645.30","3,684.40","3,645.30","-","0.73%"
"Aug 10, 2016","3,645.05","3,668.44","3,670.08","3,637.44","-","-0.64%"
"Aug 09, 2016","3,668.59","3,695.01","3,695.91","3,664.28","-","-0.71%"
"Aug 08, 2016","3,694.79","3,701.00","3,719.86","3,685.66","-","-0.16%"
"Aug 05, 2016","3,700.65","3,707.54","3,730.11","3,699.87","-","-0.19%"
"Aug 04, 2016","3,707.53","3,747.83","3,747.83","3,706.34","-","-1.08%"
"Aug 03, 2016","3,747.91","3,775.67","3,800.75","3,747.35","-","-0.73%"
"Aug 02, 2016","3,775.65","3,792.93","3,792.93","3,750.39","-","-0.46%"
"Aug 01, 2016","3,793.16","3,764.42","3,802.40","3,764.42","-","0.77%"
"Jul 29, 2016","3,764.13","3,816.53","3,816.53","3,756.03","-","-1.38%"
"Jul 28, 2016","3,816.76","3,788.79","3,820.52","3,776.59","-","0.73%"
"Jul 27, 2016","3,788.94","3,777.45","3,809.64","3,777.45","-","0.31%"
"Jul 26, 2016","3,777.38","3,806.24","3,808.19","3,774.78","-","-0.76%"
"Jul 25, 2016","3,806.33","3,785.46","3,807.58","3,785.46","-","0.54%"
"Jul 22, 2016","3,785.74","3,793.76","3,822.04","3,779.63","-","-0.21%"
"Jul 21, 2016","3,793.88","3,767.69","3,801.93","3,767.69","-","0.69%"
"Jul 20, 2016","3,767.82","3,758.91","3,784.89","3,757.46","-","0.24%"
"Jul 19, 2016","3,758.85","3,755.67","3,796.77","3,755.67","-","0.09%"
"Jul 18, 2016","3,755.36","3,751.23","3,775.23","3,748.65","-","0.10%"
"Jul 15, 2016","3,751.44","3,754.36","3,776.63","3,746.65","-","-0.08%"
"Jul 14, 2016","3,754.49","3,748.71","3,760.19","3,719.53","-","0.08%"
"Jul 13, 2016","3,751.33","3,774.82","3,776.39","3,751.33","-","-0.63%"
"Jul 12, 2016","3,774.93","3,765.46","3,778.06","3,747.12","-","0.24%"
"Jul 11, 2016","3,765.93","3,730.62","3,780.47","3,730.62","-","0.96%"
"Jul 08, 2016","3,730.19","3,757.59","3,759.36","3,716.19","-","-0.75%"
"Jul 07, 2016","3,758.52","3,720.11","3,762.41","3,720.11","-","1.03%"
"Jul 06, 2016","3,720.20","3,666.94","3,727.82","3,665.93","-","1.45%"
"Jul 05, 2016","3,667.07","3,631.13","3,674.12","3,630.43","-","0.95%"
"Jul 04, 2016","3,632.42","3,640.62","3,646.45","3,625.20","-","-0.21%"
"Jul 01, 2016","3,640.03","3,617.86","3,640.03","3,615.67","-","0.62%"
"Jun 30, 2016","3,617.73","3,600.95","3,617.73","3,589.53","-","0.47%"
"Jun 29, 2016","3,600.82","3,607.86","3,617.17","3,595.08","-","-0.19%"
"Jun 28, 2016","3,607.84","3,666.25","3,666.25","3,601.82","-","-1.57%"
"Jun 27, 2016","3,665.28","3,716.99","3,716.99","3,653.29","-","-1.39%"
"Jun 24, 2016","3,717.06","3,787.24","3,787.24","3,692.65","-","-1.86%"
"Jun 23, 2016","3,787.33","3,782.58","3,798.97","3,776.74","-","0.13%"
"Jun 22, 2016","3,782.60","3,814.88","3,819.63","3,779.87","-","-0.86%"
"Jun 21, 2016","3,815.38","3,798.88","3,817.77","3,782.03","-","0.43%"
"Jun 20, 2016","3,798.92","3,801.02","3,821.69","3,798.92","-","-0.06%"
"Jun 17, 2016","3,801.03","3,868.00","3,868.00","3,800.14","-","-1.73%"
"Jun 16, 2016","3,868.10","3,871.67","3,876.19","3,844.97","-","-0.09%"
"Jun 15, 2016","3,871.74","3,881.67","3,897.09","3,850.85","-","-0.26%"
"Jun 14, 2016","3,881.72","3,890.32","3,891.16","3,853.45","-","-0.22%"
"Jun 13, 2016","3,890.43","3,854.55","3,903.29","3,854.55","-","0.94%"
"Jun 10, 2016","3,854.38","3,860.61","3,883.31","3,845.97","-","-0.16%"
"Jun 09, 2016","3,860.39","3,832.49","3,864.17","3,811.79","-","0.72%"
"Jun 08, 2016","3,832.61","3,904.91","3,904.91","3,832.61","-","-1.87%"
"Jun 07, 2016","3,905.73","3,952.34","3,955.48","3,905.37","-","-1.18%"
"Jun 06, 2016","3,952.38","3,978.78","3,981.30","3,952.38","-","-0.66%"
"Jun 03, 2016","3,978.79","4,051.68","4,051.68","3,970.65","-","-1.82%"
"Jun 02, 2016","4,052.40","4,047.16","4,057.15","4,032.70","-","0.13%"
"Jun 01, 2016","4,047.15","4,077.42","4,082.98","4,047.15","-","-0.74%"
"May 31, 2016","4,077.43","4,065.91","4,079.49","4,045.94","-","0.28%"
"May 30, 2016","4,065.85","4,073.41","4,073.41","4,050.26","-","-0.19%"
"May 27, 2016","4,073.44","4,042.16","4,083.90","4,042.16","-","0.61%"
"May 25, 2016","4,048.76","3,989.87","4,070.95","3,989.64","-","1.47%"
"May 24, 2016","3,990.28","3,951.56","4,009.93","3,946.62","-","0.98%"
"May 23, 2016","3,951.62","3,884.97","3,959.41","3,884.97","-","1.72%"
"May 20, 2016","3,884.91","3,917.69","3,928.55","3,884.91","-","-0.98%"
"May 19, 2016","3,923.53","3,898.73","3,932.02","3,898.73","-","0.64%"
"May 18, 2016","3,898.56","3,831.54","3,910.46","3,831.54","-","1.75%"
"May 17, 2016","3,831.51","3,883.98","3,897.48","3,826.86","-","-1.35%"
"May 16, 2016","3,884.01","3,882.21","3,902.73","3,867.47","-","0.07%"
"May 13, 2016","3,881.44","3,853.78","3,898.01","3,853.78","-","0.72%"
"May 12, 2016","3,853.65","3,836.86","3,879.20","3,835.54","-","0.53%"
"May 11, 2016","3,833.33","3,879.76","3,887.40","3,833.33","-","-1.20%"
"May 10, 2016","3,879.81","3,906.76","3,906.76","3,874.69","-","-0.79%"
"May 09, 2016","3,910.57","3,876.97","3,952.50","3,876.03","-","0.83%"
"May 06, 2016","3,878.57","3,895.21","3,895.21","3,868.61","-","-0.44%"
"May 05, 2016","3,895.61","3,910.24","3,922.03","3,895.16","-","-0.48%"
"May 04, 2016","3,914.40","3,954.99","3,954.99","3,899.35","-","-1.05%"
"May 03, 2016","3,956.12","3,902.36","3,956.12","3,902.36","-","1.38%"
"May 02, 2016","3,902.32","3,836.94","3,912.10","3,836.92","-","1.71%"
"Apr 29, 2016","3,836.66","3,889.12","3,889.12","3,818.60","-","-1.35%"
"Apr 28, 2016","3,889.32","3,950.35","3,954.90","3,887.90","-","-1.55%"
"Apr 27, 2016","3,950.50","3,950.48","3,989.69","3,934.48","-","0.01%"
"Apr 26, 2016","3,950.17","3,985.91","3,986.95","3,946.78","-","-0.90%"
"Apr 25, 2016","3,986.03","4,025.67","4,025.71","3,969.46","-","-1.00%"
"Apr 22, 2016","4,026.23","4,006.07","4,038.49","4,006.07","-","0.50%"
"Apr 20, 2016","4,006.08","3,992.52","4,036.64","3,992.52","-","0.35%"
"Apr 19, 2016","3,992.12","4,043.90","4,043.90","3,991.48","-","-1.32%"
"Apr 18, 2016","4,045.52","3,945.83","4,060.74","3,945.83","-","2.55%"
"Apr 15, 2016","3,945.03","3,915.65","3,987.89","3,915.65","-","0.88%"
"Apr 14, 2016","3,910.75","3,903.46","3,968.78","3,894.32","-","0.19%"
"Apr 13, 2016","3,903.22","3,873.95","3,984.87","3,873.95","-","0.76%"
"Apr 12, 2016","3,873.73","3,842.06","3,934.95","3,842.06","-","0.83%"
"Apr 11, 2016","3,841.68","3,957.16","3,957.16","3,841.47","-","-2.93%"
"Apr 08, 2016","3,957.45","4,048.84","4,048.84","3,957.27","-","-2.26%"
"Apr 07, 2016","4,048.89","4,051.38","4,087.23","4,043.04","-","-0.06%"
"Apr 06, 2016","4,051.25","4,042.37","4,070.09","4,038.15","-","0.23%"
"Apr 05, 2016","4,042.09","3,993.40","4,051.89","3,993.40","-","1.24%"
"Apr 04, 2016","3,992.65","3,957.13","4,001.15","3,957.13","-","0.91%"
"Apr 01, 2016","3,956.53","3,987.35","3,995.40","3,922.41","-","-0.74%"
"Mar 31, 2016","3,985.86","3,999.78","4,000.52","3,975.04","-","-0.36%"
"Mar 30, 2016","4,000.28","4,000.94","4,015.75","3,996.48","-","-0.02%"
"Mar 29, 2016","4,001.00","3,967.86","4,017.16","3,967.86","-","0.85%"
"Mar 28, 2016","3,967.29","4,021.44","4,021.44","3,965.52","-","-1.38%"
"Mar 24, 2016","4,022.72","4,008.62","4,037.30","4,005.85","-","0.37%"
"Mar 23, 2016","4,008.01","3,945.20","4,022.22","3,938.41","-","1.59%"
"Mar 22, 2016","3,945.27","3,963.15","3,974.81","3,934.93","-","-0.44%"
"Mar 21, 2016","3,962.78","3,925.75","3,978.87","3,925.75","-","0.97%"
"Mar 18, 2016","3,924.89","3,978.65","3,978.65","3,924.59","-","-1.35%"
