"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 05, 2016","8,813.30","8,767.37","8,824.64","8,743.98","-","0.52%"
"Aug 04, 2016","8,767.38","8,692.18","8,829.72","8,682.82","-","0.88%"
"Aug 03, 2016","8,691.15","8,647.47","8,701.09","8,564.54","-","0.50%"
"Aug 02, 2016","8,647.72","8,770.47","8,770.47","8,561.24","-","-1.40%"
"Aug 01, 2016","8,770.14","8,807.79","8,851.60","8,759.75","-","-0.42%"
"Jul 29, 2016","8,807.42","8,706.71","8,824.26","8,649.31","-","1.16%"
"Jul 28, 2016","8,706.71","8,655.92","8,706.71","8,573.55","-","0.59%"
"Jul 27, 2016","8,655.75","8,644.04","8,691.89","8,644.04","-","0.16%"
"Jul 26, 2016","8,641.99","8,662.82","8,718.14","8,635.59","-","-0.24%"
"Jul 25, 2016","8,662.82","8,705.46","8,705.89","8,602.94","-","-0.47%"
"Jul 22, 2016","8,703.92","8,611.51","8,723.49","8,605.58","-","1.08%"
"Jul 21, 2016","8,611.13","8,582.62","8,611.62","8,558.63","-","0.34%"
"Jul 20, 2016","8,581.89","8,634.07","8,655.36","8,557.02","-","-0.60%"
"Jul 19, 2016","8,633.82","8,568.76","8,633.82","8,543.44","-","0.77%"
"Jul 18, 2016","8,567.65","8,467.12","8,567.65","8,417.04","-","1.18%"
"Jul 15, 2016","8,467.45","8,436.87","8,469.04","8,385.02","-","0.36%"
"Jul 14, 2016","8,436.92","8,361.16","8,470.58","8,360.70","-","0.91%"
"Jul 13, 2016","8,361.01","8,338.01","8,374.09","8,281.04","-","0.28%"
"Jul 12, 2016","8,338.02","8,287.01","8,386.68","8,287.01","-","0.62%"
"Jul 11, 2016","8,286.43","8,193.99","8,297.39","8,193.99","-","1.14%"
"Jul 08, 2016","8,193.01","8,055.53","8,203.07","8,055.53","-","1.71%"
"Jul 07, 2016","8,055.47","8,053.75","8,119.37","8,033.53","-","0.02%"
"Jul 06, 2016","8,053.75","8,069.23","8,069.61","7,933.54","-","-0.19%"
"Jul 05, 2016","8,069.32","8,154.52","8,154.52","8,037.57","-","-1.06%"
"Jul 04, 2016","8,155.76","8,053.90","8,190.33","8,053.90","-","1.27%"
"Jul 01, 2016","8,053.73","7,967.88","8,072.95","7,967.88","-","1.11%"
"Jun 30, 2016","7,965.68","7,918.29","7,975.00","7,844.41","-","0.60%"
"Jun 29, 2016","7,918.48","7,794.56","7,946.24","7,794.56","-","1.60%"
"Jun 28, 2016","7,794.04","7,787.42","7,896.42","7,767.75","-","0.09%"
"Jun 27, 2016","7,787.04","7,855.69","7,855.69","7,717.22","-","-0.88%"
"Jun 24, 2016","7,856.34","8,040.22","8,040.22","7,760.38","-","-2.28%"
"Jun 23, 2016","8,039.78","7,835.79","8,054.17","7,835.79","-","2.62%"
"Jun 22, 2016","7,834.20","7,971.66","7,981.45","7,820.20","-","-1.74%"
"Jun 21, 2016","7,972.77","7,850.21","7,975.46","7,796.89","-","1.55%"
"Jun 20, 2016","7,850.76","7,738.05","7,891.82","7,738.05","-","1.48%"
"Jun 17, 2016","7,736.05","7,734.79","7,817.83","7,731.17","-","0.01%"
"Jun 16, 2016","7,735.64","7,667.45","7,735.64","7,537.86","-","0.89%"
