"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 10, 2012","10,458.68","10,564.88","10,564.88","10,396.25","-","-1.03%"
"Feb 09, 2012","10,567.10","10,589.80","10,658.28","10,493.89","-","-0.21%"
"Feb 08, 2012","10,589.55","10,636.12","10,683.62","10,552.75","-","-0.43%"
"Feb 07, 2012","10,635.68","10,579.73","10,644.43","10,517.60","-","0.53%"
"Feb 06, 2012","10,579.83","10,616.99","10,628.61","10,518.35","-","-0.35%"
"Feb 03, 2012","10,617.42","10,482.97","10,672.19","10,395.05","-","1.29%"
"Feb 02, 2012","10,482.33","10,509.09","10,527.22","10,421.63","-","-0.25%"
"Feb 01, 2012","10,508.21","10,234.99","10,509.91","10,234.99","-","2.67%"
"Jan 31, 2012","10,234.93","10,215.54","10,293.62","10,189.01","-","0.20%"
"Jan 30, 2012","10,214.87","10,237.39","10,237.39","10,089.77","-","-0.24%"
"Jan 27, 2012","10,238.97","10,290.41","10,310.26","10,237.04","-","-0.49%"
"Jan 26, 2012","10,289.78","10,169.96","10,326.50","10,169.89","-","1.18%"
"Jan 24, 2012","10,169.85","10,176.56","10,182.34","10,060.93","-","-0.09%"
"Jan 23, 2012","10,178.76","10,221.47","10,248.86","10,146.79","-","-0.42%"
"Jan 20, 2012","10,221.79","10,142.59","10,221.79","10,085.60","-","0.80%"
"Jan 19, 2012","10,140.42","10,081.74","10,167.97","10,081.74","-","0.59%"
"Jan 18, 2012","10,081.40","9,960.53","10,081.40","9,928.06","-","1.20%"
"Jan 17, 2012","9,961.89","9,891.09","9,977.54","9,891.09","-","0.73%"
"Jan 16, 2012","9,889.58","9,790.76","9,898.69","9,790.76","-","1.01%"
"Jan 13, 2012","9,790.52","9,900.28","9,900.28","9,741.24","-","-1.10%"
"Jan 12, 2012","9,899.64","9,896.01","9,980.50","9,832.90","-","0.04%"
"Jan 11, 2012","9,895.89","9,864.39","9,917.40","9,829.11","-","0.31%"
"Jan 10, 2012","9,865.77","9,795.32","9,925.32","9,795.32","-","0.72%"
"Jan 09, 2012","9,795.32","9,794.27","9,865.23","9,754.94","-","0.01%"
"Jan 06, 2012","9,793.90","9,756.47","9,880.30","9,744.25","-","0.39%"
"Jan 05, 2012","9,756.29","9,805.86","9,815.95","9,639.91","-","-0.55%"
"Jan 04, 2012","9,810.21","9,862.04","9,862.04","9,753.93","-","-0.54%"
"Jan 03, 2012","9,862.99","9,689.70","9,891.25","9,689.70","-","1.83%"
"Jan 02, 2012","9,685.71","9,618.76","9,729.01","9,567.69","-","0.70%"
"Dec 29, 2011","9,618.40","9,563.98","9,647.40","9,541.05","-","0.58%"
