"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 17, 2011","28,811.01","29,248.07","29,316.77","28,788.77","-","-1.89%"
"Nov 16, 2011","29,366.14","29,079.26","29,396.05","29,026.66","-","0.82%"
"Nov 14, 2011","29,126.59","29,296.52","29,302.30","28,939.93","-","-0.59%"
"Nov 11, 2011","29,298.32","29,117.78","29,338.58","29,117.78","-","1.05%"
"Nov 10, 2011","28,995.10","29,094.97","29,220.12","28,995.10","-","0.26%"
"Nov 09, 2011","28,920.72","29,151.90","29,151.90","28,832.92","-","-1.19%"
"Nov 08, 2011","29,269.43","29,580.09","29,604.46","29,147.31","-","-0.85%"
"Nov 07, 2011","29,519.58","29,261.57","29,549.94","29,218.40","-","0.82%"
"Nov 04, 2011","29,280.32","29,059.03","29,280.32","28,773.35","-","0.61%"
"Nov 03, 2011","29,102.80","28,888.33","29,179.59","28,882.80","-","1.47%"
"Nov 01, 2011","28,682.17","28,544.29","28,755.64","28,230.27","-","-0.61%"
"Oct 31, 2011","28,857.80","28,688.82","29,016.06","28,520.79","-","0.08%"
"Oct 28, 2011","28,833.55","28,798.92","28,935.57","28,689.28","-","0.24%"
"Oct 27, 2011","28,765.84","28,779.98","29,056.02","28,672.17","-","0.56%"
"Oct 26, 2011","28,604.72","28,215.17","28,645.54","28,164.89","-","1.74%"
"Oct 25, 2011","28,116.56","28,344.27","28,391.86","27,938.35","-","-0.80%"
"Oct 24, 2011","28,342.95","28,254.12","28,490.52","28,211.38","-","0.56%"
"Oct 21, 2011","28,184.55","27,898.28","28,329.37","27,891.83","-","1.13%"
"Oct 20, 2011","27,869.13","27,963.63","28,133.13","27,857.78","-","-0.48%"
"Oct 19, 2011","28,004.05","28,109.11","28,169.48","27,885.29","-","-0.43%"
"Oct 18, 2011","28,124.04","27,639.04","28,124.04","27,618.86","-","1.52%"
"Oct 17, 2011","27,703.70","27,790.70","27,801.36","27,529.28","-","-0.74%"
"Oct 14, 2011","27,910.32","27,875.15","27,917.46","27,707.14","-","0.21%"
"Oct 13, 2011","27,850.49","27,756.82","27,850.49","27,452.23","-","0.93%"
"Oct 11, 2011","27,593.46","27,442.75","27,668.76","27,404.24","-","0.22%"
"Oct 10, 2011","27,533.30","27,029.21","27,570.13","27,014.46","-","2.49%"
"Oct 07, 2011","26,864.70","27,358.20","27,419.81","26,831.87","-","-1.38%"
"Oct 06, 2011","27,239.66","27,407.37","27,559.21","27,227.96","-","0.22%"
"Oct 05, 2011","27,179.37","27,010.48","27,284.04","26,970.10","-","0.24%"
"Oct 04, 2011","27,114.24","27,467.40","27,519.91","26,888.56","-","-1.65%"
"Oct 03, 2011","27,568.70","27,682.08","27,865.06","27,540.85","-","-0.87%"
"Sep 30, 2011","27,810.66","27,800.57","27,850.56","27,622.07","-","-0.33%"
"Sep 29, 2011","27,902.96","27,959.56","28,165.17","27,722.66","-","0.12%"
"Sep 28, 2011","27,868.78","28,082.48","28,238.41","27,844.87","-","0.73%"
"Sep 27, 2011","27,667.42","27,849.43","28,092.61","27,667.42","-","-0.29%"
"Sep 26, 2011","27,747.96","27,974.86","27,993.28","27,607.66","-","-0.27%"
"Sep 23, 2011","27,823.43","28,017.78","28,192.15","27,823.43","-","-1.19%"
"Sep 22, 2011","28,157.46","28,739.03","28,739.03","27,918.07","-","-3.45%"
"Sep 21, 2011","29,162.96","29,089.68","29,542.09","29,074.39","-","0.52%"
"Sep 20, 2011","29,012.03","28,893.19","29,101.94","28,715.89","-","0.58%"
"Sep 19, 2011","28,843.90","28,750.67","28,892.92","28,622.88","-","-0.05%"
"Sep 16, 2011","28,857.71","28,471.53","28,896.00","28,471.53","-","1.21%"
"Sep 15, 2011","28,512.26","28,541.28","28,712.25","28,445.54","-","0.26%"
"Sep 14, 2011","28,439.27","28,317.16","28,570.09","28,249.15","-","0.30%"
"Sep 13, 2011","28,353.25","28,422.32","28,498.33","28,217.43","-","-0.17%"
"Sep 12, 2011","28,400.32","28,214.96","28,418.92","28,076.81","-","-0.05%"
"Sep 09, 2011","28,413.28","28,645.64","28,645.64","28,201.85","-","-1.30%"
"Sep 08, 2011","28,788.48","28,718.68","28,937.44","28,632.71","-","0.50%"
"Sep 06, 2011","28,645.99","27,992.72","28,645.99","27,831.06","-","1.96%"
"Sep 05, 2011","28,096.14","28,001.37","28,111.91","27,823.86","-","-0.78%"
"Sep 02, 2011","28,315.82","28,378.82","28,638.58","28,271.69","-","-0.48%"
"Sep 01, 2011","28,453.21","28,298.76","28,665.30","28,272.01","-","0.92%"
"Aug 31, 2011","28,195.12","27,654.94","28,195.63","27,654.94","-","2.20%"
"Aug 30, 2011","27,587.74","27,457.94","27,642.58","27,396.74","-","0.32%"
"Aug 29, 2011","27,498.45","27,244.38","27,522.81","27,215.16","-","1.21%"
"Aug 26, 2011","27,170.28","26,798.03","27,295.76","26,798.03","-","1.13%"
"Aug 25, 2011","26,866.31","26,972.90","27,055.40","26,741.34","-","-0.53%"
"Aug 24, 2011","27,010.54","27,159.63","27,182.86","26,917.04","-","-0.57%"
"Aug 23, 2011","27,164.64","27,177.28","27,184.52","26,882.05","-","0.04%"
"Aug 22, 2011","27,155.01","27,163.97","27,375.76","26,950.87","-","0.29%"
"Aug 19, 2011","27,076.73","27,511.49","27,511.49","27,076.73","-","-1.69%"
"Aug 18, 2011","27,541.86","27,552.54","27,552.95","27,151.36","-","-0.73%"
"Aug 17, 2011","27,745.57","27,734.73","27,909.70","27,531.13","-","0.17%"
"Aug 16, 2011","27,698.87","27,278.81","27,698.87","27,173.76","-","1.20%"
"Aug 15, 2011","27,371.09","27,049.75","27,394.79","27,032.15","-","1.91%"
"Aug 12, 2011","26,858.41","27,184.30","27,322.62","26,768.16","-","-1.40%"
"Aug 11, 2011","27,238.61","27,146.92","27,238.61","26,839.19","-","0.47%"
"Aug 10, 2011","27,110.22","26,921.02","27,199.74","26,655.58","-","0.60%"
"Aug 09, 2011","26,948.67","26,638.96","27,114.16","26,552.06","-","1.63%"
"Aug 08, 2011","26,515.37","27,515.80","27,515.80","26,107.37","-","-5.05%"
"Aug 05, 2011","27,926.70","27,998.04","28,249.42","27,501.51","-","-0.38%"
"Aug 04, 2011","28,033.90","28,819.59","28,819.59","27,893.71","-","-2.84%"
"Aug 03, 2011","28,852.24","29,177.12","29,177.12","28,708.03","-","-1.17%"
"Aug 02, 2011","29,194.64","29,415.88","29,510.08","29,193.71","-","-0.54%"
"Aug 01, 2011","29,353.19","29,484.36","29,543.23","29,325.28","-","-0.37%"
"Jul 29, 2011","29,463.11","29,270.88","29,468.28","29,077.71","-","0.74%"
"Jul 28, 2011","29,245.32","29,106.50","29,326.24","29,078.32","-","0.56%"
"Jul 27, 2011","29,081.37","29,432.85","29,470.69","29,081.37","-","-1.37%"
"Jul 26, 2011","29,485.91","29,555.81","29,578.60","29,314.98","-","-0.12%"
"Jul 25, 2011","29,521.26","29,513.02","29,549.28","29,395.17","-","-0.08%"
"Jul 22, 2011","29,543.60","29,330.50","29,555.43","29,307.08","-","0.85%"
"Jul 21, 2011","29,293.30","29,206.95","29,526.64","29,206.95","-","0.36%"
"Jul 20, 2011","29,187.50","29,286.10","29,379.79","29,165.53","-","-0.28%"
"Jul 19, 2011","29,270.26","29,504.54","29,529.88","29,254.26","-","-0.53%"
"Jul 18, 2011","29,425.76","29,504.35","29,547.19","29,388.24","-","-0.38%"
"Jul 15, 2011","29,536.78","29,703.84","29,824.46","29,533.81","-","-0.42%"
"Jul 14, 2011","29,660.01","29,672.88","29,673.28","29,451.10","-","-0.05%"
"Jul 13, 2011","29,673.60","29,558.51","29,786.57","29,558.51","-","0.57%"
"Jul 12, 2011","29,504.24","29,498.92","29,630.78","29,412.14","-","-0.02%"
"Jul 11, 2011","29,511.17","29,697.55","29,734.29","29,453.32","-","-1.15%"
"Jul 08, 2011","29,854.84","29,793.29","29,952.80","29,793.29","-","0.12%"
"Jul 07, 2011","29,817.88","30,093.45","30,153.62","29,780.50","-","-0.61%"
"Jul 06, 2011","30,000.30","30,111.53","30,142.94","29,982.92","-","-0.35%"
"Jul 05, 2011","30,107.05","30,065.17","30,230.70","30,051.37","-","0.17%"
"Jul 04, 2011","30,055.29","30,015.45","30,156.40","29,940.91","-","0.25%"
