"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 12, 2011","1,320.38","1,325.75","1,329.92","1,317.38","-","-0.41%"
"Jul 11, 2011","1,325.75","1,353.48","1,353.48","1,324.71","-","-2.02%"
"Jul 08, 2011","1,353.10","1,367.27","1,367.27","1,349.34","-","-1.03%"
"Jul 07, 2011","1,367.22","1,371.76","1,382.76","1,366.86","-","-0.33%"
"Jul 06, 2011","1,371.72","1,383.23","1,383.54","1,371.21","-","-0.83%"
"Jul 05, 2011","1,383.25","1,392.24","1,393.14","1,381.45","-","-0.64%"
"Jul 04, 2011","1,392.17","1,384.17","1,392.30","1,381.44","-","0.57%"
"Jul 01, 2011","1,384.27","1,373.22","1,384.33","1,369.14","-","0.80%"
"Jun 30, 2011","1,373.22","1,367.08","1,373.34","1,365.00","-","0.45%"
"Jun 29, 2011","1,367.08","1,369.97","1,373.54","1,362.96","-","-0.21%"
"Jun 28, 2011","1,369.93","1,352.35","1,370.47","1,352.25","-","1.30%"
"Jun 27, 2011","1,352.35","1,354.84","1,357.37","1,346.68","-","-0.18%"
"Jun 24, 2011","1,354.81","1,347.19","1,354.81","1,342.78","-","0.57%"
"Jun 22, 2011","1,347.19","1,356.82","1,356.82","1,347.19","-","-0.72%"
"Jun 21, 2011","1,356.95","1,349.07","1,359.53","1,349.07","-","0.59%"
"Jun 20, 2011","1,348.97","1,356.27","1,356.49","1,348.48","-","-0.55%"
"Jun 17, 2011","1,356.45","1,353.97","1,364.04","1,345.93","-","0.19%"
"Jun 16, 2011","1,353.90","1,370.80","1,374.71","1,350.98","-","-1.23%"
"Jun 15, 2011","1,370.80","1,381.98","1,381.98","1,368.47","-","-0.81%"
"Jun 14, 2011","1,382.05","1,380.02","1,392.43","1,380.02","-","0.15%"
"Jun 13, 2011","1,380.01","1,388.24","1,396.65","1,378.32","-","-0.59%"
"Jun 10, 2011","1,388.21","1,399.08","1,400.55","1,381.83","-","-0.78%"
"Jun 09, 2011","1,399.07","1,393.90","1,403.08","1,393.40","-","0.36%"
"Jun 08, 2011","1,394.03","1,400.56","1,400.88","1,388.57","-","-0.47%"
"Jun 07, 2011","1,400.60","1,395.29","1,404.66","1,395.10","-","0.40%"
"Jun 06, 2011","1,394.98","1,410.09","1,416.48","1,391.83","-","-1.08%"
"Jun 03, 2011","1,410.20","1,399.11","1,413.47","1,392.30","-","0.79%"
"Jun 02, 2011","1,399.11","1,389.51","1,399.41","1,387.55","-","0.69%"
"Jun 01, 2011","1,389.50","1,411.05","1,411.05","1,389.50","-","-1.53%"
"May 31, 2011","1,411.16","1,395.96","1,411.16","1,395.72","-","1.10%"
"May 30, 2011","1,395.74","1,394.26","1,396.58","1,389.40","-","0.12%"
"May 27, 2011","1,394.00","1,387.44","1,394.01","1,387.27","-","0.47%"
"May 26, 2011","1,387.43","1,383.02","1,390.69","1,381.08","-","0.32%"
"May 25, 2011","1,382.98","1,376.92","1,384.60","1,372.26","-","0.44%"
"May 24, 2011","1,376.92","1,361.51","1,376.95","1,361.51","-","1.15%"
"May 23, 2011","1,361.23","1,374.47","1,374.81","1,359.81","-","-0.96%"
"May 20, 2011","1,374.47","1,374.34","1,376.97","1,367.64","-","0.01%"
"May 19, 2011","1,374.29","1,388.58","1,395.18","1,372.25","-","-1.02%"
"May 18, 2011","1,388.39","1,398.75","1,400.89","1,385.89","-","-0.74%"
"May 17, 2011","1,398.75","1,401.19","1,402.69","1,389.18","-","-0.17%"
"May 16, 2011","1,401.19","1,412.01","1,414.42","1,400.60","-","-0.77%"
"May 13, 2011","1,412.02","1,422.04","1,425.47","1,409.25","-","-0.68%"
"May 12, 2011","1,421.72","1,407.32","1,423.10","1,400.44","-","1.02%"
"May 11, 2011","1,407.39","1,419.72","1,420.39","1,403.08","-","-0.87%"
"May 10, 2011","1,419.72","1,416.27","1,424.07","1,416.27","-","0.24%"
"May 09, 2011","1,416.27","1,414.69","1,417.81","1,409.14","-","0.11%"
"May 06, 2011","1,414.69","1,384.23","1,414.69","1,384.20","-","2.21%"
"May 05, 2011","1,384.11","1,387.97","1,398.49","1,381.26","-","-0.28%"
"May 04, 2011","1,387.98","1,392.78","1,405.17","1,382.39","-","-0.34%"
"May 03, 2011","1,392.78","1,409.95","1,409.95","1,388.78","-","-1.22%"
"May 02, 2011","1,409.97","1,413.17","1,424.00","1,408.20","-","-0.22%"
"Apr 29, 2011","1,413.11","1,405.41","1,414.93","1,405.04","-","0.55%"
